session_id,top1,top2,top3,top4,top5
291209,A,A,A,A,A
139728,A,A,A,A,A
67719,A,A,A,A,A
249579,A,A,A,A,A
69939,A,A,A,A,A
554539,A,A,A,A,A
435909,A,A,A,A,A
73018,A,A,A,A,A
555229,A,A,A,A,A
337709,A,A,A,A,A
81089,A,A,A,A,A
76588,A,A,A,A,A
452678,A,A,A,A,A
211659,A,A,A,A,A
627738,A,A,A,A,A
120598,A,A,A,A,A
681879,A,A,A,A,A
163708,A,A,A,A,A
306388,A,A,A,A,A
633208,A,A,A,A,A
415138,A,A,A,A,A
683688,A,A,A,A,A
225079,A,A,A,A,A
511658,A,A,A,A,A
390528,A,A,A,A,A
604388,A,A,A,A,A
62778,A,A,A,A,A
523149,A,A,A,A,A
107299,A,A,A,A,A
167448,A,A,A,A,A
31969,A,A,A,A,A
617498,A,A,A,A,A
410069,A,A,A,A,A
178819,A,A,A,A,A
412079,A,A,A,A,A
292108,A,A,A,A,A
128468,A,A,A,A,A
555509,A,A,A,A,A
192869,A,A,A,A,A
189818,A,A,A,A,A
277559,A,A,A,A,A
144709,A,A,A,A,A
578878,A,A,A,A,A
441969,A,A,A,A,A
493008,A,A,A,A,A
307149,A,A,A,A,A
132828,A,A,A,A,A
113028,A,A,A,A,A
668068,A,A,A,A,A
42919,A,A,A,A,A
666679,A,A,A,A,A
521718,A,A,A,A,A
662079,A,A,A,A,A
30338,A,A,A,A,A
339348,A,A,A,A,A
423038,A,A,A,A,A
648079,A,A,A,A,A
591239,A,A,A,A,A
142889,A,A,A,A,A
17119,A,A,A,A,A
628038,A,A,A,A,A
71428,A,A,A,A,A
647119,A,A,A,A,A
431828,A,A,A,A,A
78208,A,A,A,A,A
150678,A,A,A,A,A
260828,A,A,A,A,A
256579,A,A,A,A,A
584169,A,A,A,A,A
566769,A,A,A,A,A
75258,A,A,A,A,A
335418,A,A,A,A,A
188018,A,A,A,A,A
215119,A,A,A,A,A
128608,A,A,A,A,A
26158,A,A,A,A,A
211738,A,A,A,A,A
684418,A,A,A,A,A
312488,A,A,A,A,A
341019,A,A,A,A,A
645648,A,A,A,A,A
539578,A,A,A,A,A
579999,A,A,A,A,A
137738,A,A,A,A,A
269568,A,A,A,A,A
272509,A,A,A,A,A
496618,A,A,A,A,A
525918,A,A,A,A,A
479939,A,A,A,A,A
18048,A,A,A,A,A
269748,A,A,A,A,A
274118,A,A,A,A,A
49378,A,A,A,A,A
379639,A,A,A,A,A
701949,A,A,A,A,A
112439,A,A,A,A,A
226679,A,A,A,A,A
445319,A,A,A,A,A
354528,A,A,A,A,A
563378,A,A,A,A,A
307368,A,A,A,A,A
241968,A,A,A,A,A
57519,A,A,A,A,A
677768,A,A,A,A,A
109558,A,A,A,A,A
422799,A,A,A,A,A
371058,A,A,A,A,A
95238,A,A,A,A,A
553368,A,A,A,A,A
322509,A,A,A,A,A
697048,A,A,A,A,A
656188,A,A,A,A,A
647479,A,A,A,A,A
26378,A,A,A,A,A
557809,A,A,A,A,A
319788,A,A,A,A,A
404939,A,A,A,A,A
121598,A,A,A,A,A
301899,A,A,A,A,A
330689,A,A,A,A,A
208528,A,A,A,A,A
506368,A,A,A,A,A
368758,A,A,A,A,A
428109,A,A,A,A,A
174099,A,A,A,A,A
569139,A,A,A,A,A
296639,A,A,A,A,A
639969,A,A,A,A,A
199208,A,A,A,A,A
14299,A,A,A,A,A
266099,A,A,A,A,A
638129,A,A,A,A,A
173428,A,A,A,A,A
83969,A,A,A,A,A
655948,A,A,A,A,A
160978,A,A,A,A,A
81289,A,A,A,A,A
252779,A,A,A,A,A
346819,A,A,A,A,A
98678,A,A,A,A,A
656038,A,A,A,A,A
387128,A,A,A,A,A
122608,A,A,A,A,A
553248,A,A,A,A,A
487379,A,A,A,A,A
701689,A,A,A,A,A
445299,A,A,A,A,A
83048,A,A,A,A,A
32548,A,A,A,A,A
161139,A,A,A,A,A
77849,A,A,A,A,A
529929,A,A,A,A,A
446728,A,A,A,A,A
80458,A,A,A,A,A
20278,A,A,A,A,A
632879,A,A,A,A,A
60678,A,A,A,A,A
600128,A,A,A,A,A
341638,A,A,A,A,A
423379,A,A,A,A,A
31549,A,A,A,A,A
610118,A,A,A,A,A
232028,A,A,A,A,A
330769,A,A,A,A,A
114868,A,A,A,A,A
457759,A,A,A,A,A
120018,A,A,A,A,A
78428,A,A,A,A,A
410709,A,A,A,A,A
262999,A,A,A,A,A
292259,A,A,A,A,A
96878,A,A,A,A,A
352119,A,A,A,A,A
596129,A,A,A,A,A
128879,A,A,A,A,A
62088,A,A,A,A,A
598219,A,A,A,A,A
599138,A,A,A,A,A
695809,A,A,A,A,A
215138,A,A,A,A,A
318249,A,A,A,A,A
530689,A,A,A,A,A
370548,A,A,A,A,A
109329,A,A,A,A,A
632829,A,A,A,A,A
706738,A,A,A,A,A
491169,A,A,A,A,A
644078,A,A,A,A,A
465928,A,A,A,A,A
196078,A,A,A,A,A
510398,A,A,A,A,A
486838,A,A,A,A,A
261369,A,A,A,A,A
28118,A,A,A,A,A
120728,A,A,A,A,A
254878,A,A,A,A,A
330128,A,A,A,A,A
295138,A,A,A,A,A
27378,A,A,A,A,A
542008,A,A,A,A,A
311168,A,A,A,A,A
367128,A,A,A,A,A
43698,A,A,A,A,A
174608,A,A,A,A,A
272398,A,A,A,A,A
619668,A,A,A,A,A
101559,A,A,A,A,A
104058,A,A,A,A,A
79939,A,A,A,A,A
529338,A,A,A,A,A
664659,A,A,A,A,A
231289,A,A,A,A,A
445488,A,A,A,A,A
683698,A,A,A,A,A
668459,A,A,A,A,A
476899,A,A,A,A,A
222749,A,A,A,A,A
190188,A,A,A,A,A
710349,A,A,A,A,A
627818,A,A,A,A,A
559428,A,A,A,A,A
706949,A,A,A,A,A
361389,A,A,A,A,A
485068,A,A,A,A,A
700829,A,A,A,A,A
410888,A,A,A,A,A
645838,A,A,A,A,A
676829,A,A,A,A,A
302029,A,A,A,A,A
240128,A,A,A,A,A
98189,A,A,A,A,A
218308,A,A,A,A,A
123498,A,A,A,A,A
136428,A,A,A,A,A
177449,A,A,A,A,A
317389,A,A,A,A,A
374138,A,A,A,A,A
180949,A,A,A,A,A
341739,A,A,A,A,A
110338,A,A,A,A,A
191089,A,A,A,A,A
430289,A,A,A,A,A
205609,A,A,A,A,A
62228,A,A,A,A,A
332269,A,A,A,A,A
135678,A,A,A,A,A
453609,A,A,A,A,A
341998,A,A,A,A,A
67368,A,A,A,A,A
8249,A,A,A,A,A
529038,A,A,A,A,A
123959,A,A,A,A,A
295179,A,A,A,A,A
47658,A,A,A,A,A
685158,A,A,A,A,A
67659,A,A,A,A,A
426288,A,A,A,A,A
490389,A,A,A,A,A
528118,A,A,A,A,A
66129,A,A,A,A,A
560058,A,A,A,A,A
341579,A,A,A,A,A
227359,A,A,A,A,A
287709,A,A,A,A,A
579979,A,A,A,A,A
503009,A,A,A,A,A
74778,A,A,A,A,A
471039,A,A,A,A,A
40248,A,A,A,A,A
680988,A,A,A,A,A
378078,A,A,A,A,A
639229,A,A,A,A,A
353879,A,A,A,A,A
633048,A,A,A,A,A
1639,A,A,A,A,A
246919,A,A,A,A,A
364348,A,A,A,A,A
479538,A,A,A,A,A
70268,A,A,A,A,A
548848,A,A,A,A,A
417009,A,A,A,A,A
359989,A,A,A,A,A
497458,A,A,A,A,A
125898,A,A,A,A,A
685439,A,A,A,A,A
684428,A,A,A,A,A
609978,A,A,A,A,A
411968,A,A,A,A,A
571529,A,A,A,A,A
54608,A,A,A,A,A
194598,A,A,A,A,A
354548,A,A,A,A,A
369019,A,A,A,A,A
532508,A,A,A,A,A
371089,A,A,A,A,A
374188,A,A,A,A,A
36148,A,A,A,A,A
224148,A,A,A,A,A
593759,A,A,A,A,A
502569,A,A,A,A,A
64899,A,A,A,A,A
453218,A,A,A,A,A
216738,A,A,A,A,A
392699,A,A,A,A,A
454308,A,A,A,A,A
89418,A,A,A,A,A
304578,A,A,A,A,A
700849,A,A,A,A,A
546678,A,A,A,A,A
631039,A,A,A,A,A
357369,A,A,A,A,A
359299,A,A,A,A,A
563309,A,A,A,A,A
88229,A,A,A,A,A
449728,A,A,A,A,A
161029,A,A,A,A,A
483589,A,A,A,A,A
364709,A,A,A,A,A
503319,A,A,A,A,A
212799,A,A,A,A,A
153719,A,A,A,A,A
354099,A,A,A,A,A
84308,A,A,A,A,A
546278,A,A,A,A,A
425389,A,A,A,A,A
222689,A,A,A,A,A
536259,A,A,A,A,A
491438,A,A,A,A,A
429848,A,A,A,A,A
589719,A,A,A,A,A
365368,A,A,A,A,A
371639,A,A,A,A,A
652669,A,A,A,A,A
328979,A,A,A,A,A
54559,A,A,A,A,A
199419,A,A,A,A,A
399418,A,A,A,A,A
646388,A,A,A,A,A
233879,A,A,A,A,A
232788,A,A,A,A,A
603508,A,A,A,A,A
259849,A,A,A,A,A
411529,A,A,A,A,A
667768,A,A,A,A,A
3609,A,A,A,A,A
441748,A,A,A,A,A
345369,A,A,A,A,A
343419,A,A,A,A,A
239108,A,A,A,A,A
593198,A,A,A,A,A
76768,A,A,A,A,A
561389,A,A,A,A,A
667708,A,A,A,A,A
48598,A,A,A,A,A
83599,A,A,A,A,A
247869,A,A,A,A,A
542138,A,A,A,A,A
562399,A,A,A,A,A
341189,A,A,A,A,A
524929,A,A,A,A,A
325828,A,A,A,A,A
105159,A,A,A,A,A
707058,A,A,A,A,A
145098,A,A,A,A,A
486358,A,A,A,A,A
658368,A,A,A,A,A
475119,A,A,A,A,A
666979,A,A,A,A,A
68539,A,A,A,A,A
344489,A,A,A,A,A
452358,A,A,A,A,A
390808,A,A,A,A,A
689519,A,A,A,A,A
422989,A,A,A,A,A
454658,A,A,A,A,A
382008,A,A,A,A,A
573298,A,A,A,A,A
72758,A,A,A,A,A
204249,A,A,A,A,A
625309,A,A,A,A,A
477979,A,A,A,A,A
653499,A,A,A,A,A
235218,A,A,A,A,A
527128,A,A,A,A,A
240469,A,A,A,A,A
692349,A,A,A,A,A
271059,A,A,A,A,A
93669,A,A,A,A,A
381739,A,A,A,A,A
677489,A,A,A,A,A
140408,A,A,A,A,A
350628,A,A,A,A,A
224799,A,A,A,A,A
419118,A,A,A,A,A
608329,A,A,A,A,A
703069,A,A,A,A,A
625129,A,A,A,A,A
352389,A,A,A,A,A
18359,A,A,A,A,A
276728,A,A,A,A,A
76639,A,A,A,A,A
703639,A,A,A,A,A
152379,A,A,A,A,A
222669,A,A,A,A,A
97589,A,A,A,A,A
645809,A,A,A,A,A
580008,A,A,A,A,A
578468,A,A,A,A,A
702678,A,A,A,A,A
351109,A,A,A,A,A
327599,A,A,A,A,A
566049,A,A,A,A,A
221639,A,A,A,A,A
32529,A,A,A,A,A
177609,A,A,A,A,A
427749,A,A,A,A,A
598718,A,A,A,A,A
610768,A,A,A,A,A
706978,A,A,A,A,A
149329,A,A,A,A,A
467658,A,A,A,A,A
236398,A,A,A,A,A
672939,A,A,A,A,A
321018,A,A,A,A,A
442729,A,A,A,A,A
54668,A,A,A,A,A
703859,A,A,A,A,A
583539,A,A,A,A,A
256128,A,A,A,A,A
698388,A,A,A,A,A
178439,A,A,A,A,A
528429,A,A,A,A,A
647218,A,A,A,A,A
167148,A,A,A,A,A
112989,A,A,A,A,A
451878,A,A,A,A,A
621259,A,A,A,A,A
316149,A,A,A,A,A
320719,A,A,A,A,A
23508,A,A,A,A,A
419368,A,A,A,A,A
585699,A,A,A,A,A
71898,A,A,A,A,A
132078,A,A,A,A,A
474759,A,A,A,A,A
279559,A,A,A,A,A
618519,A,A,A,A,A
41869,A,A,A,A,A
619849,A,A,A,A,A
514978,A,A,A,A,A
689849,A,A,A,A,A
140978,A,A,A,A,A
561249,A,A,A,A,A
423928,A,A,A,A,A
647148,A,A,A,A,A
394858,A,A,A,A,A
223839,A,A,A,A,A
297088,A,A,A,A,A
615039,A,A,A,A,A
702139,A,A,A,A,A
232288,A,A,A,A,A
104989,A,A,A,A,A
587998,A,A,A,A,A
32439,A,A,A,A,A
260118,A,A,A,A,A
217048,A,A,A,A,A
265708,A,A,A,A,A
49859,A,A,A,A,A
421358,A,A,A,A,A
398609,A,A,A,A,A
303538,A,A,A,A,A
619629,A,A,A,A,A
191408,A,A,A,A,A
25788,A,A,A,A,A
342628,A,A,A,A,A
526218,A,A,A,A,A
189918,A,A,A,A,A
632169,A,A,A,A,A
567829,A,A,A,A,A
642958,A,A,A,A,A
140189,A,A,A,A,A
526599,A,A,A,A,A
117858,A,A,A,A,A
303319,A,A,A,A,A
425419,A,A,A,A,A
514639,A,A,A,A,A
93489,A,A,A,A,A
429619,A,A,A,A,A
380219,A,A,A,A,A
73378,A,A,A,A,A
37028,A,A,A,A,A
360809,A,A,A,A,A
74099,A,A,A,A,A
490639,A,A,A,A,A
383658,A,A,A,A,A
588528,A,A,A,A,A
403428,A,A,A,A,A
94189,A,A,A,A,A
364848,A,A,A,A,A
582698,A,A,A,A,A
553688,A,A,A,A,A
564108,A,A,A,A,A
599818,A,A,A,A,A
439718,A,A,A,A,A
45789,A,A,A,A,A
258309,A,A,A,A,A
573148,A,A,A,A,A
74268,A,A,A,A,A
676989,A,A,A,A,A
464939,A,A,A,A,A
24219,A,A,A,A,A
478299,A,A,A,A,A
32879,A,A,A,A,A
117739,A,A,A,A,A
79239,A,A,A,A,A
508888,A,A,A,A,A
566539,A,A,A,A,A
642449,A,A,A,A,A
434278,A,A,A,A,A
171149,A,A,A,A,A
656499,A,A,A,A,A
331888,A,A,A,A,A
275608,A,A,A,A,A
360858,A,A,A,A,A
276389,A,A,A,A,A
163349,A,A,A,A,A
687048,A,A,A,A,A
105849,A,A,A,A,A
393739,A,A,A,A,A
137448,A,A,A,A,A
287389,A,A,A,A,A
347519,A,A,A,A,A
88099,A,A,A,A,A
256179,A,A,A,A,A
236429,A,A,A,A,A
416679,A,A,A,A,A
63319,A,A,A,A,A
85389,A,A,A,A,A
302699,A,A,A,A,A
133108,A,A,A,A,A
247109,A,A,A,A,A
549648,A,A,A,A,A
493889,A,A,A,A,A
448338,A,A,A,A,A
240908,A,A,A,A,A
211848,A,A,A,A,A
605119,A,A,A,A,A
499428,A,A,A,A,A
159098,A,A,A,A,A
366068,A,A,A,A,A
421288,A,A,A,A,A
542039,A,A,A,A,A
19389,A,A,A,A,A
491979,A,A,A,A,A
306988,A,A,A,A,A
437638,A,A,A,A,A
658108,A,A,A,A,A
704828,A,A,A,A,A
656638,A,A,A,A,A
627809,A,A,A,A,A
629509,A,A,A,A,A
392369,A,A,A,A,A
384299,A,A,A,A,A
312288,A,A,A,A,A
380079,A,A,A,A,A
315659,A,A,A,A,A
669519,A,A,A,A,A
234049,A,A,A,A,A
621758,A,A,A,A,A
435258,A,A,A,A,A
324958,A,A,A,A,A
385408,A,A,A,A,A
474268,A,A,A,A,A
522578,A,A,A,A,A
215219,A,A,A,A,A
594899,A,A,A,A,A
662958,A,A,A,A,A
381189,A,A,A,A,A
374369,A,A,A,A,A
68629,A,A,A,A,A
574418,A,A,A,A,A
189888,A,A,A,A,A
546638,A,A,A,A,A
633608,A,A,A,A,A
371878,A,A,A,A,A
446478,A,A,A,A,A
491129,A,A,A,A,A
112269,A,A,A,A,A
671079,A,A,A,A,A
243208,A,A,A,A,A
176428,A,A,A,A,A
590709,A,A,A,A,A
486919,A,A,A,A,A
349458,A,A,A,A,A
309479,A,A,A,A,A
291998,A,A,A,A,A
454348,A,A,A,A,A
517798,A,A,A,A,A
296349,A,A,A,A,A
485088,A,A,A,A,A
358459,A,A,A,A,A
216199,A,A,A,A,A
25118,A,A,A,A,A
117559,A,A,A,A,A
489868,A,A,A,A,A
400248,A,A,A,A,A
567338,A,A,A,A,A
707159,A,A,A,A,A
16518,A,A,A,A,A
107359,A,A,A,A,A
688569,A,A,A,A,A
243149,A,A,A,A,A
582179,A,A,A,A,A
648678,A,A,A,A,A
84389,A,A,A,A,A
291988,A,A,A,A,A
315889,A,A,A,A,A
356928,A,A,A,A,A
283279,A,A,A,A,A
138049,A,A,A,A,A
627489,A,A,A,A,A
354379,A,A,A,A,A
696388,A,A,A,A,A
62708,A,A,A,A,A
672919,A,A,A,A,A
38918,A,A,A,A,A
13759,A,A,A,A,A
83459,A,A,A,A,A
6819,A,A,A,A,A
397998,A,A,A,A,A
285998,A,A,A,A,A
140319,A,A,A,A,A
43449,A,A,A,A,A
397148,A,A,A,A,A
664509,A,A,A,A,A
642679,A,A,A,A,A
310689,A,A,A,A,A
385298,A,A,A,A,A
699139,A,A,A,A,A
506458,A,A,A,A,A
170589,A,A,A,A,A
17769,A,A,A,A,A
618658,A,A,A,A,A
556138,A,A,A,A,A
350869,A,A,A,A,A
394988,A,A,A,A,A
662908,A,A,A,A,A
422319,A,A,A,A,A
397199,A,A,A,A,A
48259,A,A,A,A,A
467528,A,A,A,A,A
464588,A,A,A,A,A
482718,A,A,A,A,A
213688,A,A,A,A,A
324708,A,A,A,A,A
551249,A,A,A,A,A
636819,A,A,A,A,A
661338,A,A,A,A,A
71139,A,A,A,A,A
271168,A,A,A,A,A
249348,A,A,A,A,A
16378,A,A,A,A,A
404128,A,A,A,A,A
50008,A,A,A,A,A
118819,A,A,A,A,A
700658,A,A,A,A,A
291679,A,A,A,A,A
24078,A,A,A,A,A
628228,A,A,A,A,A
595528,A,A,A,A,A
298048,A,A,A,A,A
213878,A,A,A,A,A
527309,A,A,A,A,A
32519,A,A,A,A,A
6898,A,A,A,A,A
697068,A,A,A,A,A
165169,A,A,A,A,A
349849,A,A,A,A,A
443829,A,A,A,A,A
434459,A,A,A,A,A
244499,A,A,A,A,A
428349,A,A,A,A,A
411709,A,A,A,A,A
112069,A,A,A,A,A
405888,A,A,A,A,A
465249,A,A,A,A,A
485599,A,A,A,A,A
601588,A,A,A,A,A
162728,A,A,A,A,A
271449,A,A,A,A,A
344189,A,A,A,A,A
647619,A,A,A,A,A
606848,A,A,A,A,A
556518,A,A,A,A,A
396298,A,A,A,A,A
156198,A,A,A,A,A
679128,A,A,A,A,A
326639,A,A,A,A,A
613389,A,A,A,A,A
506219,A,A,A,A,A
26018,A,A,A,A,A
60648,A,A,A,A,A
343849,A,A,A,A,A
242508,A,A,A,A,A
668859,A,A,A,A,A
596579,A,A,A,A,A
470319,A,A,A,A,A
568318,A,A,A,A,A
452028,A,A,A,A,A
213949,A,A,A,A,A
74338,A,A,A,A,A
464409,A,A,A,A,A
24549,A,A,A,A,A
402939,A,A,A,A,A
680049,A,A,A,A,A
675699,A,A,A,A,A
355209,A,A,A,A,A
204379,A,A,A,A,A
196578,A,A,A,A,A
336729,A,A,A,A,A
635198,A,A,A,A,A
382518,A,A,A,A,A
84108,A,A,A,A,A
308028,A,A,A,A,A
414448,A,A,A,A,A
245599,A,A,A,A,A
619419,A,A,A,A,A
444509,A,A,A,A,A
706499,A,A,A,A,A
547919,A,A,A,A,A
139708,A,A,A,A,A
651268,A,A,A,A,A
597679,A,A,A,A,A
285718,A,A,A,A,A
26069,A,A,A,A,A
255899,A,A,A,A,A
113179,A,A,A,A,A
145408,A,A,A,A,A
64559,A,A,A,A,A
450618,A,A,A,A,A
61638,A,A,A,A,A
121629,A,A,A,A,A
162388,A,A,A,A,A
412028,A,A,A,A,A
682699,A,A,A,A,A
250589,A,A,A,A,A
354449,A,A,A,A,A
366468,A,A,A,A,A
339839,A,A,A,A,A
357209,A,A,A,A,A
91119,A,A,A,A,A
535498,A,A,A,A,A
404229,A,A,A,A,A
600438,A,A,A,A,A
465389,A,A,A,A,A
664329,A,A,A,A,A
650858,A,A,A,A,A
1278,A,A,A,A,A
494488,A,A,A,A,A
4849,A,A,A,A,A
384228,A,A,A,A,A
270528,A,A,A,A,A
303288,A,A,A,A,A
495698,A,A,A,A,A
664159,A,A,A,A,A
272778,A,A,A,A,A
236338,A,A,A,A,A
398788,A,A,A,A,A
699268,A,A,A,A,A
577598,A,A,A,A,A
408118,A,A,A,A,A
323048,A,A,A,A,A
294688,A,A,A,A,A
612939,A,A,A,A,A
6779,A,A,A,A,A
189408,A,A,A,A,A
653729,A,A,A,A,A
60089,A,A,A,A,A
407348,A,A,A,A,A
315288,A,A,A,A,A
322919,A,A,A,A,A
673969,A,A,A,A,A
567858,A,A,A,A,A
373398,A,A,A,A,A
528289,A,A,A,A,A
379389,A,A,A,A,A
439219,A,A,A,A,A
630838,A,A,A,A,A
419708,A,A,A,A,A
92239,A,A,A,A,A
591699,A,A,A,A,A
467969,A,A,A,A,A
243019,A,A,A,A,A
135059,A,A,A,A,A
524968,A,A,A,A,A
441628,A,A,A,A,A
520048,A,A,A,A,A
636248,A,A,A,A,A
211908,A,A,A,A,A
517339,A,A,A,A,A
454488,A,A,A,A,A
253508,A,A,A,A,A
636479,A,A,A,A,A
171309,A,A,A,A,A
309258,A,A,A,A,A
440998,A,A,A,A,A
626609,A,A,A,A,A
486118,A,A,A,A,A
670239,A,A,A,A,A
539469,A,A,A,A,A
91108,A,A,A,A,A
634558,A,A,A,A,A
116149,A,A,A,A,A
31788,A,A,A,A,A
321999,A,A,A,A,A
563088,A,A,A,A,A
122649,A,A,A,A,A
31218,A,A,A,A,A
8929,A,A,A,A,A
149479,A,A,A,A,A
61838,A,A,A,A,A
379989,A,A,A,A,A
163208,A,A,A,A,A
410359,A,A,A,A,A
593369,A,A,A,A,A
57329,A,A,A,A,A
49969,A,A,A,A,A
329989,A,A,A,A,A
95449,A,A,A,A,A
74939,A,A,A,A,A
169969,A,A,A,A,A
503858,A,A,A,A,A
153538,A,A,A,A,A
545859,A,A,A,A,A
630629,A,A,A,A,A
699658,A,A,A,A,A
703538,A,A,A,A,A
123539,A,A,A,A,A
660419,A,A,A,A,A
74739,A,A,A,A,A
20249,A,A,A,A,A
36528,A,A,A,A,A
542038,A,A,A,A,A
540178,A,A,A,A,A
158448,A,A,A,A,A
485419,A,A,A,A,A
177518,A,A,A,A,A
503939,A,A,A,A,A
249939,A,A,A,A,A
94658,A,A,A,A,A
682379,A,A,A,A,A
412229,A,A,A,A,A
496668,A,A,A,A,A
30609,A,A,A,A,A
238368,A,A,A,A,A
414479,A,A,A,A,A
473368,A,A,A,A,A
379619,A,A,A,A,A
297858,A,A,A,A,A
245069,A,A,A,A,A
707599,A,A,A,A,A
626419,A,A,A,A,A
420588,A,A,A,A,A
234369,A,A,A,A,A
375098,A,A,A,A,A
20099,A,A,A,A,A
143948,A,A,A,A,A
467409,A,A,A,A,A
497668,A,A,A,A,A
412798,A,A,A,A,A
246429,A,A,A,A,A
108889,A,A,A,A,A
391279,A,A,A,A,A
158588,A,A,A,A,A
686608,A,A,A,A,A
695978,A,A,A,A,A
422888,A,A,A,A,A
288888,A,A,A,A,A
447348,A,A,A,A,A
231068,A,A,A,A,A
410648,A,A,A,A,A
483779,A,A,A,A,A
662918,A,A,A,A,A
296509,A,A,A,A,A
534468,A,A,A,A,A
318239,A,A,A,A,A
306778,A,A,A,A,A
285549,A,A,A,A,A
115679,A,A,A,A,A
16559,A,A,A,A,A
257828,A,A,A,A,A
5419,A,A,A,A,A
706478,A,A,A,A,A
542428,A,A,A,A,A
281808,A,A,A,A,A
389198,A,A,A,A,A
303458,A,A,A,A,A
362408,A,A,A,A,A
661508,A,A,A,A,A
85639,A,A,A,A,A
680569,A,A,A,A,A
604578,A,A,A,A,A
525749,A,A,A,A,A
339128,A,A,A,A,A
485528,A,A,A,A,A
677778,A,A,A,A,A
7979,A,A,A,A,A
709068,A,A,A,A,A
633998,A,A,A,A,A
74899,A,A,A,A,A
180448,A,A,A,A,A
263289,A,A,A,A,A
275678,A,A,A,A,A
155948,A,A,A,A,A
321769,A,A,A,A,A
242618,A,A,A,A,A
91288,A,A,A,A,A
99598,A,A,A,A,A
45169,A,A,A,A,A
553838,A,A,A,A,A
77158,A,A,A,A,A
262569,A,A,A,A,A
517539,A,A,A,A,A
598149,A,A,A,A,A
456089,A,A,A,A,A
212709,A,A,A,A,A
650419,A,A,A,A,A
641848,A,A,A,A,A
274169,A,A,A,A,A
134848,A,A,A,A,A
248178,A,A,A,A,A
563908,A,A,A,A,A
203418,A,A,A,A,A
372508,A,A,A,A,A
291769,A,A,A,A,A
566348,A,A,A,A,A
151189,A,A,A,A,A
75459,A,A,A,A,A
312348,A,A,A,A,A
400028,A,A,A,A,A
26959,A,A,A,A,A
624259,A,A,A,A,A
237029,A,A,A,A,A
448809,A,A,A,A,A
34768,A,A,A,A,A
540199,A,A,A,A,A
681699,A,A,A,A,A
688718,A,A,A,A,A
438478,A,A,A,A,A
387479,A,A,A,A,A
212129,A,A,A,A,A
81029,A,A,A,A,A
89158,A,A,A,A,A
58278,A,A,A,A,A
93088,A,A,A,A,A
393509,A,A,A,A,A
627748,A,A,A,A,A
639709,A,A,A,A,A
689958,A,A,A,A,A
163928,A,A,A,A,A
199679,A,A,A,A,A
407829,A,A,A,A,A
497298,A,A,A,A,A
323738,A,A,A,A,A
608529,A,A,A,A,A
85529,A,A,A,A,A
134398,A,A,A,A,A
445438,A,A,A,A,A
79869,A,A,A,A,A
179278,A,A,A,A,A
570898,A,A,A,A,A
489779,A,A,A,A,A
99829,A,A,A,A,A
649308,A,A,A,A,A
289718,A,A,A,A,A
507559,A,A,A,A,A
421199,A,A,A,A,A
359449,A,A,A,A,A
567299,A,A,A,A,A
332669,A,A,A,A,A
283168,A,A,A,A,A
262448,A,A,A,A,A
315048,A,A,A,A,A
423309,A,A,A,A,A
295759,A,A,A,A,A
606119,A,A,A,A,A
257289,A,A,A,A,A
541808,A,A,A,A,A
88488,A,A,A,A,A
608258,A,A,A,A,A
338989,A,A,A,A,A
468899,A,A,A,A,A
647458,A,A,A,A,A
406728,A,A,A,A,A
463378,A,A,A,A,A
306829,A,A,A,A,A
141708,A,A,A,A,A
257748,A,A,A,A,A
530179,A,A,A,A,A
382469,A,A,A,A,A
529548,A,A,A,A,A
255049,A,A,A,A,A
108818,A,A,A,A,A
320459,A,A,A,A,A
16999,A,A,A,A,A
213408,A,A,A,A,A
29178,A,A,A,A,A
115748,A,A,A,A,A
552079,A,A,A,A,A
228709,A,A,A,A,A
186879,A,A,A,A,A
663629,A,A,A,A,A
14359,A,A,A,A,A
273588,A,A,A,A,A
615449,A,A,A,A,A
425678,A,A,A,A,A
69029,A,A,A,A,A
326498,A,A,A,A,A
556718,A,A,A,A,A
479869,A,A,A,A,A
532268,A,A,A,A,A
699259,A,A,A,A,A
599249,A,A,A,A,A
548679,A,A,A,A,A
408298,A,A,A,A,A
44579,A,A,A,A,A
667448,A,A,A,A,A
226339,A,A,A,A,A
658648,A,A,A,A,A
389039,A,A,A,A,A
392948,A,A,A,A,A
196448,A,A,A,A,A
486658,A,A,A,A,A
423979,A,A,A,A,A
179749,A,A,A,A,A
687479,A,A,A,A,A
565428,A,A,A,A,A
161548,A,A,A,A,A
502239,A,A,A,A,A
92928,A,A,A,A,A
150188,A,A,A,A,A
450919,A,A,A,A,A
319318,A,A,A,A,A
349089,A,A,A,A,A
530759,A,A,A,A,A
266078,A,A,A,A,A
216168,A,A,A,A,A
522659,A,A,A,A,A
582068,A,A,A,A,A
19478,A,A,A,A,A
663218,A,A,A,A,A
404599,A,A,A,A,A
345768,A,A,A,A,A
539718,A,A,A,A,A
263469,A,A,A,A,A
230259,A,A,A,A,A
172559,A,A,A,A,A
439759,A,A,A,A,A
63679,A,A,A,A,A
404889,A,A,A,A,A
651438,A,A,A,A,A
352438,A,A,A,A,A
457168,A,A,A,A,A
295099,A,A,A,A,A
19289,A,A,A,A,A
533079,A,A,A,A,A
10199,A,A,A,A,A
90648,A,A,A,A,A
230039,A,A,A,A,A
307319,A,A,A,A,A
544119,A,A,A,A,A
456418,A,A,A,A,A
108149,A,A,A,A,A
658058,A,A,A,A,A
294879,A,A,A,A,A
